label,precision,recall,f1,support
Anger,0.46808510638297873,0.55,0.5057471264367817,40
Disgust,0.6451612903225806,0.6060606060606061,0.625,132
Enjoyment,0.7752808988764045,0.7150259067357513,0.7439353099730458,193
Fear,0.6181818181818182,0.7391304347826086,0.6732673267326733,46
Other,0.5441176470588235,0.5736434108527132,0.5584905660377358,129
Sadness,0.7192982456140351,0.7068965517241379,0.7130434782608696,116
Surprise,0.6410256410256411,0.6756756756756757,0.6578947368421053,37
