label,precision,recall,f1,support
Anger,0.5625,0.45,0.5,40
Disgust,0.589041095890411,0.6515151515151515,0.6187050359712231,132
Enjoyment,0.7382198952879581,0.7305699481865285,0.734375,193
Fear,0.6346153846153846,0.717391304347826,0.673469387755102,46
Other,0.5819672131147541,0.5503875968992248,0.5657370517928287,129
Sadness,0.7321428571428571,0.7068965517241379,0.7192982456140351,116
Surprise,0.5789473684210527,0.5945945945945946,0.5866666666666667,37
