label,precision,recall,f1,support
Anger,0.6,0.375,0.46153846153846156,40
Disgust,0.5508982035928144,0.696969696969697,0.6153846153846154,132
Enjoyment,0.7276995305164319,0.8031088082901554,0.7635467980295566,193
Fear,0.6382978723404256,0.6521739130434783,0.6451612903225806,46
Other,0.6559139784946236,0.4728682170542636,0.5495495495495496,129
Sadness,0.6666666666666666,0.7413793103448276,0.7020408163265306,116
Surprise,0.7894736842105263,0.40540540540540543,0.5357142857142857,37
