label,precision,recall,f1,support
Anger,0.43478260869565216,0.5,0.46511627906976744,40
Disgust,0.6229508196721312,0.5757575757575758,0.5984251968503937,132
Enjoyment,0.770949720670391,0.7150259067357513,0.7419354838709677,193
Fear,0.66,0.717391304347826,0.6875,46
Other,0.55,0.5968992248062015,0.5724907063197026,129
Sadness,0.6982758620689655,0.6982758620689655,0.6982758620689655,116
Surprise,0.6,0.6486486486486487,0.6233766233766234,37
