label,precision,recall,f1,support
Anger,0.5,0.475,0.48717948717948717,40
Disgust,0.6083333333333333,0.553030303030303,0.5793650793650794,132
Enjoyment,0.7724867724867724,0.7564766839378239,0.7643979057591623,193
Fear,0.6111111111111112,0.717391304347826,0.66,46
Other,0.5413533834586466,0.5581395348837209,0.549618320610687,129
Sadness,0.7017543859649122,0.6896551724137931,0.6956521739130435,116
Surprise,0.5333333333333333,0.6486486486486487,0.5853658536585366,37
