label,precision,recall,f1,support
Anger,0.4857142857142857,0.425,0.4533333333333333,40
Disgust,0.6102941176470589,0.6287878787878788,0.6194029850746269,132
Enjoyment,0.7028301886792453,0.772020725388601,0.7358024691358025,193
Fear,0.6739130434782609,0.6739130434782609,0.6739130434782609,46
Other,0.5378151260504201,0.49612403100775193,0.5161290322580645,129
Sadness,0.6846846846846847,0.6551724137931034,0.6696035242290749,116
Surprise,0.7647058823529411,0.7027027027027027,0.7323943661971831,37
