label,precision,recall,f1,support
Anger,0.46938775510204084,0.575,0.5168539325842697,40
Disgust,0.5895522388059702,0.5984848484848485,0.5939849624060151,132
Enjoyment,0.7688172043010753,0.7409326424870466,0.7546174142480211,193
Fear,0.6530612244897959,0.6956521739130435,0.6736842105263158,46
Other,0.5483870967741935,0.5271317829457365,0.5375494071146245,129
Sadness,0.6779661016949152,0.6896551724137931,0.6837606837606838,116
Surprise,0.6363636363636364,0.5675675675675675,0.6,37
