label,precision,recall,f1,support
Anger,0.4883720930232558,0.525,0.5060240963855421,40
Disgust,0.6290322580645161,0.5909090909090909,0.609375,132
Enjoyment,0.7448979591836735,0.7564766839378239,0.7506426735218509,193
Fear,0.6363636363636364,0.7608695652173914,0.693069306930693,46
Other,0.528,0.5116279069767442,0.5196850393700787,129
Sadness,0.7345132743362832,0.7155172413793104,0.7248908296943232,116
Surprise,0.5945945945945946,0.5945945945945946,0.5945945945945946,37
