label,precision,recall,f1,support
Anger,0.5,0.425,0.4594594594594595,40
Disgust,0.5902777777777778,0.6439393939393939,0.6159420289855072,132
Enjoyment,0.7626262626262627,0.7823834196891192,0.7723785166240409,193
Fear,0.6363636363636364,0.7608695652173914,0.693069306930693,46
Other,0.5470085470085471,0.49612403100775193,0.5203252032520326,129
Sadness,0.6949152542372882,0.7068965517241379,0.7008547008547008,116
Surprise,0.7407407407407407,0.5405405405405406,0.625,37
